"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"101","All Transitions","10820_4_13",0.0024768,"Mojave Mid-Elevation Mixed Desert Scrub",32,0.28627451,841,0.1,2.0829888
"102","All Transitions","10870_4_6_12_13_14_15_17_24_25",0.0141404,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",15,0.721568627,14572,1.2,206.0539088
"103","All Transitions","10870_4_6_12_13_14_15_17_24_25",0.0141404,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",22,0.721568627,6981,0.6,98.7141324
"104","All Transitions","10870_4_6_12_13_14_15_17_24_25",0.0141404,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",31,0.721568627,1227,0.1,17.3502708
"105","All Transitions","10910_15",0.0116798,"Sonoran Mid-Elevation Desert Scrub",43,0.388235294,1626,0.1,18.9913548
"106","All Transitions","10930_13_15_16_23_24_28",0.012289,"Southern Colorado Plateau Sand Shrubland",8,0.094117647,62545,5.2,768.615505
"107","All Transitions","10930_13_15_16_23_24_28",0.012289,"Southern Colorado Plateau Sand Shrubland",66,0.094117647,304,0,3.735856
"108","All Transitions","11000_15",0.0143264,"Chihuahuan Mixed Desert and Thorn Scrub",74,0.478431373,54,0,0.7736256
"109","All Transitions","11020_13_15_16_23_24",0.0154808,"Colorado Plateau Pinyon-Juniper Shrubland",36,0,696,0.1,10.7746368
"110","All Transitions","11020_13_15_16_23_24",0.0154808,"Colorado Plateau Pinyon-Juniper Shrubland",44,0,986,0.1,15.2640688
"111","All Transitions","11030_6_7_12_13_16_17_23",0.0196952,"Great Basin Semi-Desert Chaparral",54,1,0,0,0
"112","All Transitions","11040_15",0.013108,"Mogollon Chaparral",7,0.82745098,65369,5.4,856.856852
"113","All Transitions","11040_23_24",0.0416284,"Mogollon Chaparral",37,0.82745098,921,0.1,38.3397564
"114","All Transitions","11070_15",0.0260746,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",27,0.874509804,3945,0.3,102.864297
"115","All Transitions","11070_23_24",0.025984,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",67,0.874509804,365,0,9.48416
"116","All Transitions","11080_4_5_13_14_15_24_25",0.0122214,"Sonora-Mojave Semi-Desert Chaparral",16,0.678431373,12019,1,146.8890066
"117","All Transitions","11090_15_25",0.0028654,"Sonoran Paloverde-Mixed Cacti Desert Scrub",75,0.960784314,406,0,1.1633524
"118","All Transitions","11150_15_16_23_24",0.0154166,"Inter-Mountain Basins Juniper Savanna",28,0.266666667,3307,0.3,50.9826962
"119","All Transitions","11150_15_16_23_24",0.0154166,"Inter-Mountain Basins Juniper Savanna",68,0.266666667,55,0,0.847913
"120","All Transitions","11160_15_25",0.0274268,"Madrean Juniper Savanna",76,0.560784314,455,0,12.479194
"121","All Transitions","11170_13_15_28",0.0951214,"Southern Rocky Mountain Ponderosa Pine Savanna",45,0,1528,0.1,145.3454992
"122","All Transitions","11170_16_23_24",0.1266146,"Southern Rocky Mountain Ponderosa Pine Savanna",69,0,21,0,2.6589066
"123","All Transitions","11210_15",0.1262176,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",77,0.847058824,112,0,14.1363712
"124","All Transitions","11210_24",0.1238776,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",70,0.847058824,0,0,0
"125","All Transitions","11261_16_23_24",0.0275182,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",51,0.662745098,36,0,0.9906552
"126","All Transitions","11270_15",0.1252672,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",9,0.843137255,50533,4.2,6330.1274176
"127","All Transitions","11270_16_23_24_25",0.1241012,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",71,0.843137255,336,0,41.6980032
"128","All Transitions","11350_15_28",0.0619654,"Inter-Mountain Basins Semi-Desert Grassland",78,0.82745098,449,0,27.8224646
"129","All Transitions","11350_16_23_24",0.0599554,"Inter-Mountain Basins Semi-Desert Grassland",38,0.82745098,1175,0.1,70.447595
"130","All Transitions","11460_15_16_23_24_25_28",0.1482314,"Southern Rocky Mountain Montane-Subalpine Grassland",46,0.698039216,1022,0.1,151.4924908
"131","All Transitions","11530_16_23_24_25_27",0.0183694,"Inter-Mountain Basins Greasewood Flat",72,0.882352941,1,0,0.0183694
"132","All Transitions","11550_15",0.0821788,"North American Warm Desert Riparian Systems",47,0.458823529,890,0.1,73.139132
"133","All Transitions","11552_13_14_15",0.1210242,"North American Warm Desert Riparian Systems - Stringers",48,0.458823529,1120,0.1,135.547104
