"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"1",11,7292,36348,8084,"BPS  Open Water",8084,"EVT  Open Water",8084
"2",31,9001,624168,138812,"BPS  Barren-Rock/Sand/Clay",163508,"EVT  Sparsely Vegetated",383778
"3",31,9009,11218,2495,"BPS  Barren-Rock/Sand/Clay",163508,"EVT  Sparsely Vegetated",11610
"4",31,9018,38,8,"BPS  Barren-Rock/Sand/Clay",163508,"EVT  Sparsely Vegetated",696
"5",31,9146,1193,265,"BPS  Barren-Rock/Sand/Clay",163508,"EVT  Sparsely Vegetated",9337
"6",31,9147,96897,21549,"BPS  Barren-Rock/Sand/Clay",163508,"EVT  Sparsely Vegetated",82099
"7",31,9150,1703,379,"BPS  Barren-Rock/Sand/Clay",163508,"EVT  Sparsely Vegetated",679
"8",384,9001,1335,297,"BPS  Sparse",346,"EVT  Sparsely Vegetated",383778
"9",384,9018,219,49,"BPS  Sparse",346,"EVT  Sparsely Vegetated",696
"10",385,7082,4,1,"BPS  Sparse",471,"EVT  Shrubland",85343
"11",385,7087,4,1,"BPS  Sparse",471,"EVT  Shrubland",40050
"12",385,9001,62,14,"BPS  Sparse",471,"EVT  Sparsely Vegetated",383778
"13",385,9146,7,2,"BPS  Sparse",471,"EVT  Sparsely Vegetated",9337
"14",385,9147,2040,454,"BPS  Sparse",471,"EVT  Sparsely Vegetated",82099
"15",395,7016,1315,292,"BPS  Shrubland",6597,"EVT  Conifer",160915
"16",395,7051,32,7,"BPS  Shrubland",6597,"EVT  Conifer",12934
"17",395,7054,21,5,"BPS  Shrubland",6597,"EVT  Conifer",88419
"18",395,7064,298,66,"BPS  Shrubland",6597,"EVT  Shrubland",466
"19",395,7078,1724,383,"BPS  Shrubland",6597,"EVT  Shrubland",89042
"20",395,7080,33,7,"BPS  Shrubland",6597,"EVT  Shrubland",54827
"21",395,7081,334,74,"BPS  Shrubland",6597,"EVT  Shrubland",6391
"22",395,7082,668,149,"BPS  Shrubland",6597,"EVT  Shrubland",85343
"23",395,7086,130,29,"BPS  Shrubland",6597,"EVT  Shrubland",760
"24",395,7087,1591,354,"BPS  Shrubland",6597,"EVT  Shrubland",40050
"25",395,7093,2307,513,"BPS  Shrubland",6597,"EVT  Shrubland",2227
"26",395,7102,521,116,"BPS  Shrubland",6597,"EVT  Shrubland",11873
"27",395,7104,98,22,"BPS  Shrubland",6597,"EVT  Shrubland",9936
"28",395,7107,62,14,"BPS  Shrubland",6597,"EVT  Shrubland",7322
"29",395,7115,570,127,"BPS  Shrubland",6597,"EVT  Conifer",1544
"30",395,7127,247,55,"BPS  Shrubland",6597,"EVT  Shrubland",19835
"31",395,7135,1013,225,"BPS  Shrubland",6597,"EVT  Grassland",11346
"32",395,7967,3,1,"BPS  Shrubland",6597,"EVT  Agricultural",12
"33",395,9001,16042,3568,"BPS  Shrubland",6597,"EVT  Sparsely Vegetated",383778
"34",395,9009,1901,423,"BPS  Shrubland",6597,"EVT  Sparsely Vegetated",11610
"35",395,9011,82,18,"BPS  Shrubland",6597,"EVT  Riparian",97
"36",395,9019,161,36,"BPS  Shrubland",6597,"EVT  Riparian",376
"37",395,9307,43,10,"BPS  Shrubland",6597,"EVT  Exotic Herbaceous",120
"38",395,9309,101,22,"BPS  Shrubland",6597,"EVT  Exotic Herbaceous",29
"39",395,9327,178,40,"BPS  Shrubland",6597,"EVT  Riparian",264
"40",395,9336,108,24,"BPS  Shrubland",6597,"EVT  Exotic Tree-Shrub",1447
"41",395,9827,79,18,"BPS  Shrubland",6597,"EVT  Riparian",719
"42",398,7016,48,11,"BPS  Shrubland",1227,"EVT  Conifer",160915
"43",398,7054,11,2,"BPS  Shrubland",1227,"EVT  Conifer",88419
"44",398,7064,53,12,"BPS  Shrubland",1227,"EVT  Shrubland",466
"45",398,7078,359,80,"BPS  Shrubland",1227,"EVT  Shrubland",89042
"46",398,7080,10,2,"BPS  Shrubland",1227,"EVT  Shrubland",54827
"47",398,7081,44,10,"BPS  Shrubland",1227,"EVT  Shrubland",6391
"48",398,7082,4,1,"BPS  Shrubland",1227,"EVT  Shrubland",85343
"49",398,7086,3,1,"BPS  Shrubland",1227,"EVT  Shrubland",760
"50",398,7087,4,1,"BPS  Shrubland",1227,"EVT  Shrubland",40050
"51",398,7093,1050,234,"BPS  Shrubland",1227,"EVT  Shrubland",2227
"52",398,7102,38,8,"BPS  Shrubland",1227,"EVT  Shrubland",11873
"53",398,7115,80,18,"BPS  Shrubland",1227,"EVT  Conifer",1544
"54",398,7127,48,11,"BPS  Shrubland",1227,"EVT  Shrubland",19835
"55",398,7135,23,5,"BPS  Shrubland",1227,"EVT  Grassland",11346
"56",398,9001,3242,721,"BPS  Shrubland",1227,"EVT  Sparsely Vegetated",383778
"57",398,9009,485,108,"BPS  Shrubland",1227,"EVT  Sparsely Vegetated",11610
"58",398,9019,2,0,"BPS  Shrubland",1227,"EVT  Riparian",376
"59",398,9307,1,0,"BPS  Shrubland",1227,"EVT  Exotic Herbaceous",120
"60",398,9327,2,0,"BPS  Shrubland",1227,"EVT  Riparian",264
"61",398,9336,9,2,"BPS  Shrubland",1227,"EVT  Exotic Tree-Shrub",1447
"62",398,9827,3,1,"BPS  Shrubland",1227,"EVT  Riparian",719
"63",399,7016,9,2,"BPS  Shrubland",36,"EVT  Conifer",160915
"64",399,7064,1,0,"BPS  Shrubland",36,"EVT  Shrubland",466
"65",399,7080,6,1,"BPS  Shrubland",36,"EVT  Shrubland",54827
"66",399,7081,1,0,"BPS  Shrubland",36,"EVT  Shrubland",6391
"67",399,7086,1,0,"BPS  Shrubland",36,"EVT  Shrubland",760
"68",399,7102,101,22,"BPS  Shrubland",36,"EVT  Shrubland",11873
"69",399,7104,1,0,"BPS  Shrubland",36,"EVT  Shrubland",9936
"70",399,7127,2,0,"BPS  Shrubland",36,"EVT  Shrubland",19835
"71",399,9001,39,9,"BPS  Shrubland",36,"EVT  Sparsely Vegetated",383778
"72",403,7016,391,87,"BPS  Shrubland",3759,"EVT  Conifer",160915
"73",403,7019,7142,1588,"BPS  Shrubland",3759,"EVT  Conifer",50210
"74",403,7078,352,78,"BPS  Shrubland",3759,"EVT  Shrubland",89042
"75",403,7080,426,95,"BPS  Shrubland",3759,"EVT  Shrubland",54827
"76",403,7081,75,17,"BPS  Shrubland",3759,"EVT  Shrubland",6391
"77",403,7082,3718,827,"BPS  Shrubland",3759,"EVT  Shrubland",85343
"78",403,7087,1,0,"BPS  Shrubland",3759,"EVT  Shrubland",40050
"79",403,7088,73,16,"BPS  Shrubland",3759,"EVT  Shrubland",279
